ZONE I=5, J=5
-3.63 0 0.0201846 0 0.127822 -0.000531202 0.00140803 0.00116429 -0.0021297 -1.10906e-05 -0.000955635 0.00105446 -0.0153676 0.00946899 0.00189407 
-3.4485 0 0.0193901 0 0.14748 -0.000158926 0.000800933 0.00115484 -0.00236369 -0.000979751 -0.00269109 0.0082219 -0.0100678 0.00423928 0.00499382 
-3.267 0 0.0184436 0 0.167138 -2.31974e-05 0.000374849 0.00140069 -0.00310049 -0.00187863 -0.00480019 -0.00518034 -0.00121967 0.00138438 0.0135507 
-3.0855 0 0.0173449 0 0.186795 -0.000124017 0.00012978 0.00190185 -0.00434009 -0.00270772 -0.00728293 -0.0391523 0.0111766 0.000904303 0.0275648 
-2.904 0 0.0160941 0 0.206453 -0.000461385 6.57275e-05 0.00265832 -0.00608249 -0.00346702 -0.0101393 -0.0936939 0.0271211 0.00279904 0.047036 
-3.63 0.12825 0.0202103 0.000523113 0.125156 -0.000339264 0.00144698 0.000955209 -0.00284071 0.000922131 -0.000744748 0.00334874 -0.0169768 0.00687047 0.000637119 
-3.4485 0.12825 0.0194285 0.000612884 0.143954 -4.61295e-05 0.000907805 0.000781568 -0.00252353 -0.000607453 -0.00208678 0.0124142 -0.0127937 0.00391134 0.00527649 
-3.267 0.12825 0.0184955 0.00072027 0.162751 7.5528e-05 0.000404578 0.00094394 -0.00188677 -0.00231462 -0.00367455 0.0042125 -0.00549524 0.000643743 0.013757 
-3.0855 0.12825 0.0174114 0.00084527 0.181549 2.57086e-05 -6.27036e-05 0.00144232 -0.000930425 -0.00419937 -0.00550806 -0.0212563 0.0049185 -0.00293233 0.0260786 
-2.904 0.12825 0.0161761 0.000987885 0.200347 -0.000195588 -0.000494041 0.00227672 0.000345503 -0.0062617 -0.00758731 -0.0639921 0.0184476 -0.00681687 0.0422414 
-3.63 0.2565 0.020284 0.00103408 0.12249 -0.000193596 0.00141299 0.000777046 -0.00337745 0.00163351 -0.000576905 0.00454051 -0.0178091 0.00283788 -0.000978011 
-3.4485 0.2565 0.0195178 0.00120544 0.140427 5.40644e-05 0.00093037 0.000468118 -0.00281478 -0.000256266 -0.00145798 0.0149217 -0.0146601 0.00266214 0.00493053 
-3.267 0.2565 0.0186082 0.00141001 0.158365 0.00015616 0.000378289 0.000553371 -0.00115034 -0.00248096 -0.00252455 0.0113065 -0.00880846 -0.000261155 0.0126186 
-3.0855 0.2565 0.0175551 0.00164781 0.176302 0.000112691 -0.000243251 0.00103281 0.00161586 -0.00504058 -0.00377662 -0.00630491 -0.000254013 -0.00593201 0.0220862 
-2.904 0.2565 0.0163587 0.00191882 0.19424 -7.63424e-05 -0.00093425 0.00190642 0.00548382 -0.00793512 -0.00521419 -0.0379127 0.0110032 -0.0143504 0.0333333 
