ZONE I=5, J=5
-3.63 0 0 0 0.069607 -0.097164 0.0192658 0.27871 0.032521 -0.176972 -0.278694 0.0248891 -0.0383717 0.340916 -0.615312 
-3.4485 0 0 0 0.032399 -0.0935715 0.0257798 0.248878 0.0327559 -0.180763 -0.220807 0.00449754 -0.00765983 0.311835 -0.582328 
-3.267 0 0 0 -0.00480895 -0.0881709 0.0318147 0.216639 0.0295389 -0.1797 -0.167922 -0.0336676 0.0238972 0.276848 -0.533015 
-3.0855 0 0 0 -0.0420169 -0.0809621 0.0373706 0.181993 0.0228699 -0.17378 -0.120039 -0.0896062 0.0562993 0.235955 -0.467373 
-2.904 0 0 0 -0.0792249 -0.0719452 0.0424475 0.144939 0.0127489 -0.163006 -0.0771596 -0.163318 0.0895465 0.189156 -0.385403 
-3.63 0.12825 0.0126411 0.000523113 0.0450166 -0.06458 0.000706066 0.243644 0.0284234 -0.132956 -0.340786 0.0347056 -0.0548261 0.359747 -0.471998 
-3.4485 0.12825 0.0110428 0.00110559 0.0160588 -0.0642056 0.00607254 0.218222 0.0305867 -0.139923 -0.281435 0.0176999 -0.0290543 0.336434 -0.456164 
-3.267 0.12825 0.00968292 0.00128307 -0.0128989 -0.0625906 0.011612 0.191167 0.0303099 -0.142938 -0.224564 -0.0138831 -0.00192959 0.305523 -0.427654 
-3.0855 0.12825 0.00856157 0.00105555 -0.0418566 -0.0597348 0.0173244 0.162479 0.0275929 -0.141999 -0.170174 -0.0600432 0.0265481 0.267013 -0.386467 
-2.904 0.12825 0.00767872 0.000423028 -0.0708143 -0.0556384 0.0232098 0.132158 0.0224358 -0.137108 -0.118265 -0.120781 0.0563787 0.220904 -0.332603 
-3.63 0.2565 0.020284 0.00103408 0.0204261 -0.0361869 -0.0132329 0.199882 0.0227828 -0.087781 -0.387251 0.0418209 -0.0661923 0.361506 -0.26965 
