ZONE I=5, J=5
-3.63 0 0 0 0.0391997 -0.0967842 0.0124977 0.275357 0.0431117 -0.148855 -0.260894 0.0373797 -0.0682068 0.296117 -0.659318 
-3.4485 0 0 0 0.00209172 -0.0937252 0.0195037 0.249573 0.0467374 -0.152496 -0.211609 -0.0198615 -0.039052 0.262761 -0.634788 
-3.267 0 0 0 -0.0350163 -0.089052 0.0269606 0.221807 0.0380315 -0.152856 -0.168286 -0.0885583 0.0131582 0.228346 -0.587193 
-3.0855 0 0 0 -0.0721242 -0.0827648 0.0348683 0.192061 0.016994 -0.149937 -0.130928 -0.168711 0.0884237 0.192872 -0.516533 
-2.904 0 0 0 -0.109232 -0.0748634 0.0432268 0.160334 -0.016375 -0.143737 -0.0995326 -0.260319 0.186745 0.15634 -0.422807 
-3.63 0.12825 0.0126411 0.000523113 0.0150374 -0.06424 -0.00339312 0.24112 0.0379747 -0.108995 -0.32826 0.0605304 -0.083985 0.309863 -0.50971 
-3.4485 0.12825 0.0109874 0.00110222 -0.0139602 -0.0642107 0.00268403 0.218962 0.0439475 -0.117287 -0.276756 0.00843076 -0.0614369 0.284754 -0.495896 
-3.267 0.12825 0.00964632 0.00127158 -0.0429579 -0.0629913 0.00985479 0.195624 0.0409885 -0.123418 -0.229575 -0.0538296 -0.0180421 0.253759 -0.46473 
-3.0855 0.12825 0.0086178 0.00103121 -0.0719555 -0.0605817 0.0181192 0.171106 0.0290976 -0.12739 -0.186716 -0.126251 0.0461994 0.216877 -0.416212 
-2.904 0.12825 0.00790189 0.000381108 -0.100953 -0.056982 0.0274771 0.145409 0.00827485 -0.129202 -0.148178 -0.208832 0.131288 0.174108 -0.350342 
-3.63 0.2565 0.020284 0.00103408 -0.00912494 -0.0358954 -0.0151624 0.198341 0.0311856 -0.0685864 -0.379543 0.0752534 -0.094406 0.309595 -0.298815 
-3.4485 0.2565 0.0181591 0.0019654 -0.0300122 -0.0381339 -0.0100816 0.181165 0.0386641 -0.0804701 -0.328322 0.0297136 -0.0780475 0.293511 -0.30196 
