ZONE I=5, J=5
-3.63 0 0 0 0.0543849 -0.0972175 0.0119648 0.276821 0.0428695 -0.146422 -0.260187 0.0400619 -0.0655568 0.298897 -0.666485 
-3.4485 0 0 0 0.018167 -0.0941566 0.0191561 0.251552 0.0477288 -0.149405 -0.211693 -0.0176046 -0.0375312 0.263269 -0.648777 
-3.267 0 0 0 -0.0180509 -0.0895011 0.0268291 0.224128 0.0397561 -0.14933 -0.168222 -0.0855651 0.0166826 0.228295 -0.607112 
-3.0855 0 0 0 -0.0542688 -0.083251 0.0349837 0.194549 0.0189514 -0.146197 -0.129773 -0.16382 0.0970847 0.193974 -0.541491 
-2.904 0 0 0 -0.0904868 -0.0754062 0.0436201 0.162815 -0.0146853 -0.140007 -0.0963465 -0.252368 0.203675 0.160308 -0.451912 
-3.63 0.12825 0.0126411 0.000523113 0.0300568 -0.0644692 -0.00365668 0.242369 0.0380263 -0.10691 -0.329247 0.0647732 -0.0823404 0.308145 -0.515452 
-3.4485 0.12825 0.010989 0.00109503 0.0019078 -0.0644122 0.00260803 0.220699 0.0451571 -0.114589 -0.278396 0.0119939 -0.0609255 0.281362 -0.507642 
-3.267 0.12825 0.00966018 0.00125554 -0.0262412 -0.0631765 0.01005 0.197703 0.0430292 -0.12043 -0.231383 -0.050837 -0.0163001 0.249718 -0.481584 
-3.0855 0.12825 0.00865473 0.00100464 -0.0543901 -0.0607621 0.0186691 0.173382 0.0316425 -0.124435 -0.188208 -0.12372 0.0515358 0.213211 -0.437279 
-2.904 0.12825 0.00797263 0.000342347 -0.0825391 -0.057169 0.0284655 0.147735 0.010997 -0.126603 -0.14887 -0.206654 0.142582 0.171842 -0.374726 
-3.63 0.2565 0.020284 0.00103408 0.00572867 -0.0359495 -0.0151697 0.199377 0.0315737 -0.067009 -0.381908 0.0805803 -0.0935871 0.303596 -0.30283 
-3.4485 0.2565 0.0181598 0.00195667 -0.0143514 -0.03814 -0.00989225 0.18258 0.0400757 -0.0784337 -0.331248 0.034413 -0.0783908 0.286494 -0.310127 
-3.267 0.2565 0.0163893 0.00224786 -0.0344314 -0.0395525 -0.00309803 0.16512 0.0425918 -0.0889974 -0.283002 -0.0205931 -0.0433007 0.260145 -0.305512 
