ZONE I=5, J=5
-3.63 0 0 0 0.102081 -0.0972316 0.0212152 0.27947 0.0375044 -0.185951 -0.279823 -0.00623201 -0.0409661 0.345086 -0.603589 
-3.4485 0 0 0 0.0649774 -0.0933511 0.028477 0.247915 0.0354711 -0.190552 -0.219438 -0.01781 -0.0133042 0.320879 -0.564522 
-3.267 0 0 0 0.0278733 -0.0875291 0.0348756 0.213556 0.0310663 -0.190896 -0.163885 -0.0345201 0.0145419 0.292387 -0.509924 
-3.0855 0 0 0 -0.00923071 -0.0797655 0.0404107 0.176394 0.0242901 -0.186982 -0.113166 -0.0563622 0.0425721 0.259613 -0.439796 
-2.904 0 0 0 -0.0463348 -0.0700604 0.0450826 0.136428 0.0151425 -0.178812 -0.06728 -0.0833363 0.0707865 0.222556 -0.354136 
-3.63 0.12825 0.0126411 0.000523113 0.0773037 -0.0646151 0.00153654 0.24459 0.0325961 -0.140996 -0.340231 0.00505738 -0.0549576 0.367135 -0.465255 
-3.4485 0.12825 0.0110332 0.00111897 0.0484771 -0.0640699 0.0074603 0.217802 0.0321934 -0.148339 -0.278424 -0.00412363 -0.0311552 0.348125 -0.445673 
-3.267 0.12825 0.00964731 0.00130385 0.0196505 -0.0622233 0.0132724 0.188907 0.0301048 -0.151963 -0.218659 -0.017671 -0.00707844 0.323558 -0.413566 
-3.0855 0.12825 0.00848356 0.00107778 -0.00917609 -0.0590751 0.0189729 0.157907 0.0263302 -0.151867 -0.160935 -0.0355849 0.0172728 0.293432 -0.368934 
-2.904 0.12825 0.00754193 0.000440733 -0.0380027 -0.0546255 0.0245617 0.1248 0.0208695 -0.148051 -0.105254 -0.0578651 0.0418986 0.257749 -0.311777 
-3.63 0.2565 0.020284 0.00103408 0.052526 -0.0361582 -0.0132744 0.200996 0.0263034 -0.0945723 -0.385589 0.0133624 -0.064383 0.371917 -0.267994 
-3.4485 0.2565 0.0182258 0.00199425 0.0319768 -0.0381846 -0.00876074 0.180486 0.0273396 -0.10395 -0.324885 0.00666107 -0.0446905 0.35908 -0.275665 
-3.267 0.2565 0.0163884 0.00232451 0.0114277 -0.0395024 -0.0038394 0.15848 0.0273058 -0.11028 -0.263714 -0.00368852 -0.0248255 0.339846 -0.273634 
-3.0855 0.2565 0.0147717 0.00202487 -0.00912147 -0.0401117 0.0014896 0.134978 0.026202 -0.113563 -0.202074 -0.0176864 -0.0047879 0.314217 -0.261899 
-2.904 0.2565 0.0133757 0.00109534 -0.0296706 -0.0400124 0.00722624 0.109981 0.0240282 -0.1138 -0.139966 -0.0353325 0.0154222 0.282192 -0.240461 
-3.63 0.38475 0.0229287 0.00153291 0.0277482 -0.011861 -0.0232177 0.148687 0.0186263 -0.0466796 -0.415898 0.0186831 -0.0692425 0.359434 -0.0118069 
-3.4485 0.38475 0.021578 0.00262585 0.0154765 -0.015695 -0.0201861 0.135966 0.0209096 -0.0573821 -0.358823 0.0145441 -0.05391 0.353743 -0.0544992 
-3.267 0.38475 0.0202233 0.00306197 0.00320485 -0.0193664 -0.0164599 0.122273 0.0226694 -0.0658461 -0.299051 0.00742752 -0.0386992 0.341254 -0.0901271 
-3.0855 0.38475 0.0188644 0.0028413 -0.00906685 -0.0228752 -0.0120391 0.107608 0.0239056 -0.0720716 -0.236581 -0.00266664 -0.02361 0.321967 -0.118691 
-2.904 0.38475 0.0175015 0.00196382 -0.0213385 -0.0262213 -0.00692367 0.0919701 0.0246184 -0.0760585 -0.171414 -0.0157384 -0.0086426 0.295882 -0.14019 
-3.63 0.513 0.0205751 0.0020196 0.00297051 0.00827676 -0.0282933 0.0876632 0.00956492 0.00268225 -0.431159 0.0210194 -0.069536 0.329684 0.303306 
-3.4485 0.513 0.0210897 0.00301376 -0.00102373 0.00339879 -0.0268157 0.0842435 0.0129034 -0.00863699 -0.380236 0.0195254 -0.0588137 0.332114 0.217826 
-3.267 0.513 0.0211519 0.00351624 -0.00501798 -0.00181535 -0.024589 0.0802877 0.0161955 -0.0186617 -0.324669 0.0156771 -0.0486996 0.32778 0.136954 
-3.0855 0.513 0.0207617 0.00352704 -0.00901223 -0.00736566 -0.0216131 0.0757959 0.0194411 -0.0273918 -0.264457 0.0094743 -0.0391936 0.316682 0.0606914 
-2.904 0.513 0.0199191 0.00304617 -0.0130065 -0.0132521 -0.017888 0.070768 0.0226402 -0.0348273 -0.1996 0.000917106 -0.0302958 0.29882 -0.0109624 
ZONE I=5, J=5
-2.904 0 0 0 -0.0463348 -0.0700604 0.0450826 0.136428 0.0151425 -0.178812 -0.06728 -0.0833363 0.0707865 0.222556 -0.354136 
-2.7225 0 0 0 -0.0404943 -0.0612847 0.0434097 0.105474 -0.00125375 -0.159071 -0.0335296 -0.105701 0.0994555 0.179572 -0.277342 
